Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
92,Todd Day,SG,26,MIL,8,171,8.0,.443,.352,.366,5.6,10.2,7.9,4.6,1.2,1.4,11.8,25.0,,-0.2,0.1,-0.1,-0.028,,-5.0,-1.3,-6.3,-0.2,dayto01
92,Todd Day,SG,26,BOS,71,1636,14.1,.493,.371,.350,4.1,9.8,6.9,10.0,2.3,2.1,10.2,25.2,,0.6,1.4,2.0,.057,,-0.4,-0.4,-0.8,0.5,dayto01
93,Andrew DeClercq,C,22,GSW,22,203,12.1,.505,.020,.380,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,,0.3,0.1,0.4,.102,,-2.0,0.2,-1.7,0.0,declean01
94,Terry Dehere,PG,24,LAC,82,2018,16.7,.612,.461,.477,2.4,6.2,4.3,27.3,1.4,0.6,18.7,22.6,,4.5,0.5,5.0,.119,,2.7,-1.9,0.8,1.4,deherte01
95,Vinny Del Negro,SG,29,SAS,82,2766,15.6,.564,.156,.222,1.5,9.1,5.5,18.3,1.6,0.2,8.6,18.8,,5.2,3.2,8.3,.144,,0.4,0.7,1.1,2.2,delnevi01
96,Bison Dele,C,26,LAC,65,2157,17.0,.582,.008,.349,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,,2.1,1.9,4.0,.090,,-0.2,-0.4,-0.6,0.8,delebi01
97,Dell Demps,SG,25,SAS,16,87,17.1,.655,.061,.515,2.7,8.6,5.8,15.9,1.8,0.8,22.9,27.1,,0.1,0.1,0.2,.105,,-2.0,0.2,-1.8,0.0,dempsde01
98,Vlade Divac*,C,27,LAL,79,2470,17.4,.544,.022,.366,9.5,22.2,16.0,16.3,1.6,3.7,17.5,20.6,,2.2,4.0,6.1,.119,,-0.2,1.6,1.4,2.1,divacvl01
99,Sherman Douglas,PG,29,TOT,79,2335,14.6,.570,.161,.320,2.8,6.6,4.7,30.0,1.4,0.2,19.9,19.0,,2.9,0.4,3.3,.068,,0.8,-1.9,-1.1,0.5,douglsh01
99,Sherman Douglas,PG,29,BOS,10,234,9.3,.482,.083,.476,2.8,8.3,5.5,26.0,0.4,0.0,22.2,24.0,,-0.3,0.0,-0.3,-0.053,,-3.2,-3.6,-6.8,-0.3,douglsh01
99,Sherman Douglas,PG,29,MIL,69,2101,15.2,.583,.171,.298,2.8,6.4,4.6,30.4,1.5,0.2,19.5,18.4,,3.2,0.4,3.5,.081,,1.2,-1.7,-0.5,0.8,douglsh01
100,Clyde Drexler*,SG,33,HOU,52,1997,20.0,.551,.308,.442,5.6,15.3,10.6,24.7,2.7,0.9,12.8,23.6,,4.1,2.6,6.7,.161,,2.8,1.2,4.0,3.0,drexlcl01
101,Kevin Duckworth,C,31,MIL,8,58,-2.7,.270,.000,.429,4.2,10.8,7.4,4.8,1.8,0.0,10.7,14.7,,-0.2,0.0,-0.1,-0.110,,-13.2,-2.1,-15.3,-0.2,duckwke01
102,Chris Dudley,C,30,POR,80,1924,12.2,.473,.003,.439,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,,0.6,4.0,4.7,.117,,-2.7,1.5,-1.3,0.4,dudlech02
103,Joe Dumars*,PG,32,DET,67,2193,13.7,.579,.498,.329,1.6,5.8,3.8,20.4,1.1,0.1,12.4,17.0,,4.3,1.7,6.0,.131,,1.7,-0.5,1.1,1.7,dumarjo01
104,Richard Dumas,PF,26,PHI,39,739,11.3,.515,.044,.345,6.4,9.2,7.7,10.3,3.0,0.6,17.3,17.1,,0.0,0.4,0.3,.021,,-3.1,0.2,-2.9,-0.2,dumasri02
105,Tony Dumas,SG,23,DAL,67,1284,15.2,.505,.316,.392,4.4,5.1,4.7,13.5,1.6,0.7,9.1,27.4,,1.2,0.4,1.6,.060,,0.3,-1.9,-1.6,0.1,dumasto01
106,Ledell Eackles,SG,29,WSB,55,1238,12.5,.553,.340,.313,4.3,9.7,7.0,10.2,1.2,0.2,11.7,17.6,,1.6,0.8,2.4,.094,,0.3,-1.0,-0.7,0.4,eacklle01
107,Acie Earl,C,25,TOR,42,655,14.1,.484,.011,.413,9.2,14.3,11.7,6.9,1.4,4.3,13.1,25.2,,-0.1,0.4,0.3,.020,,-3.1,-2.0,-5.1,-0.5,earlac01
108,Tyus Edney,PG,22,SAC,80,2481,12.7,.505,.195,.341,2.9,6.5,4.7,31.5,1.8,0.1,18.4,18.5,,2.0,1.2,3.3,.064,,-0.5,-1.3,-1.8,0.1,edneyty01
109,Blue Edwards,SF,30,VAN,82,2773,11.9,.498,.256,.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,,-0.7,2.5,1.9,.032,,-2.0,0.0,-1.9,0.1,edwarbl01
110,Doug Edwards,PF,25,VAN,31,519,7.5,.432,.044,.418,7.6,12.2,9.8,11.8,1.0,2.6,21.2,12.0,,-0.3,0.4,0.1,.005,,-4.3,0.2,-4.0,-0.3,edwardo01
111,James Edwards,C,40,CHI,28,274,3.5,.403,.000,.236,6.4,10.6,8.5,5.9,0.2,2.2,14.7,22.9,,-0.5,0.4,-0.2,-0.028,,-10.2,-2.0,-12.2,-0.7,edwarja01
112,Kevin Edwards,SG,30,NJN,34,1007,9.8,.461,.267,.215,1.5,6.8,4.1,12.1,2.8,0.5,13.7,21.5,,-0.6,1.1,0.5,.022,,-2.8,0.7,-2.1,0.0,edwarke01
113,Craig Ehlo,SG,34,ATL,79,1758,13.7,.526,.374,.174,4.2,13.4,8.6,12.8,2.6,0.4,14.0,18.9,,1.5,1.8,3.3,.090,,-0.3,0.4,0.2,1.0,ehlocr01
114,Howard Eisley,PG,23,UTA,65,961,9.3,.520,.256,.318,2.9,7.0,5.0,22.3,1.6,0.3,21.8,16.8,,0.2,0.7,1.0,.048,,-3.0,-0.4,-3.4,-0.3,eisleho01
115,Mario Elie,SF,32,HOU,45,1385,14.6,.612,.356,.322,3.9,8.6,6.3,15.4,1.7,0.6,12.6,15.1,,2.8,1.0,3.8,.133,,0.9,0.4,1.3,1.2,eliema01
116,Sean Elliott,SF,27,SAS,77,2901,16.3,.585,.348,.375,2.8,12.1,7.6,11.8,1.2,0.8,13.1,23.4,,4.1,3.6,7.7,.128,,1.9,-0.2,1.7,2.7,elliose01
117,Dale Ellis,SF,35,DEN,81,2626,14.7,.580,.380,.187,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,,4.7,1.5,6.2,.114,,1.5,-0.9,0.6,1.7,ellisda01
118,LaPhonso Ellis,SF,25,DEN,45,1269,12.1,.474,.051,.343,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,,-0.5,1.5,1.0,.039,,-3.2,0.1,-3.1,-0.3,ellisla01
119,LeRon Ellis,C,26,MIA,12,74,1.6,.264,.000,.273,8.1,4.6,6.3,8.1,1.4,3.2,10.9,17.0,,-0.2,0.1,-0.1,-0.081,,-7.5,-1.3,-8.8,-0.1,ellisle02
120,Pervis Ellison,C,28,BOS,69,1431,13.1,.527,.000,.397,11.5,24.1,17.7,6.3,1.4,4.8,19.5,12.9,,0.6,1.9,2.6,.086,,-2.5,1.2,-1.3,0.3,ellispe01
121,Vincenzo Esposito,PG,26,TOR,30,282,5.2,.495,.560,.390,1.7,5.1,3.4,12.5,1.3,0.0,25.0,24.4,,-0.6,0.0,-0.6,-0.106,,-5.0,-4.4,-9.5,-0.5,esposvi01
122,Patrick Ewing*,C,33,NYK,76,2783,20.9,.516,.019,.317,6.9,26.9,17.1,11.2,1.3,5.1,11.8,31.5,,0.6,6.1,6.8,.116,,0.3,1.3,1.6,2.5,ewingpa01
123,Duane Ferrell,SF,30,IND,54,591,10.9,.529,.048,.343,7.0,12.5,9.8,8.2,2.1,0.4,15.1,17.5,,0.3,0.6,1.0,.077,,-2.4,0.3,-2.1,0.0,ferredu01
124,Danny Ferry,PF,29,CLE,82,2680,14.2,.557,.395,.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,,3.2,2.3,5.5,.098,,0.6,-0.7,-0.1,1.3,ferryda01
125,Michael Finley,SF,22,PHO,82,3212,14.0,.551,.191,.331,5.1,8.3,6.7,13.9,1.4,0.7,10.6,17.3,,5.0,1.3,6.3,.095,,0.6,-0.8,-0.2,1.5,finlemi01
126,Matt Fish,C,26,TOT,18,134,16.5,.586,.000,.528,8.7,9.5,9.1,10.2,1.2,3.8,6.3,15.9,,0.3,0.1,0.4,.154,,-0.1,1.1,1.0,0.1,fishma01
126,Matt Fish,C,26,NYK,2,17,27.4,.575,.000,.100,21.5,0.0,10.4,14.6,0.0,4.5,0.0,28.6,,0.1,0.0,0.1,.220,,4.5,-1.8,2.7,0.0,fishma01
126,Matt Fish,C,26,DEN,16,117,14.9,.590,.000,.692,6.9,10.9,8.9,9.5,1.3,3.7,8.1,14.1,,0.2,0.1,0.4,.144,,-0.8,1.5,0.7,0.1,fishma01
127,Vern Fleming,PG,33,NJN,77,1747,11.3,.490,.053,.338,3.0,7.8,5.4,24.6,1.2,0.2,16.9,18.1,,0.5,1.1,1.6,.044,,-2.1,-0.9,-2.9,-0.4,flemive01
128,Sherell Ford,SF,23,SEA,28,139,16.4,.474,.313,.425,10.7,9.7,10.2,6.5,2.9,0.6,5.9,32.4,,0.1,0.2,0.4,.124,,-3.8,-1.5,-5.2,-0.1,fordsh01
129,Greg Foster,C,27,UTA,73,803,9.0,.501,.033,.295,8.3,18.6,13.6,4.7,0.5,2.3,17.4,19.0,,-0.3,0.9,0.6,.035,,-4.5,-1.2,-5.6,-0.7,fostegr01
130,Rick Fox,SF,26,BOS,81,2588,16.1,.547,.293,.274,6.7,13.0,9.7,22.6,2.2,1.1,17.2,20.9,,3.0,2.2,5.1,.095,,1.2,0.2,1.3,2.2,foxri01
131,Kevin Gamble,SF,30,TOT,65,1325,8.4,.482,.301,.127,1.9,7.9,5.0,12.1,1.4,0.5,9.7,15.1,,0.5,1.3,1.8,.064,,-2.9,0.4,-2.5,-0.2,gamblke01
131,Kevin Gamble,SF,30,MIA,44,1033,8.8,.486,.306,.128,1.6,7.9,4.8,12.8,1.6,0.4,9.3,15.2,,0.5,1.2,1.7,.079,,-2.8,0.8,-1.9,0.0,gamblke01
131,Kevin Gamble,SF,30,SAC,21,292,6.9,.469,.280,.122,2.8,8.0,5.4,9.8,0.7,0.8,11.3,14.7,,0.0,0.1,0.1,.011,,-3.1,-1.2,-4.4,-0.2,gamblke01
132,Kevin Garnett*,SF,19,MIN,80,2293,15.8,.522,.038,.203,9.1,17.0,13.1,10.6,1.9,4.4,12.1,17.6,,1.8,2.6,4.4,.092,,0.1,0.9,1.0,1.7,garneke01
133,Chris Gatling,PF,28,TOT,71,1427,19.9,.601,.002,.365,10.5,23.2,16.9,5.8,1.3,2.1,12.6,23.4,,2.7,2.0,4.6,.156,,0.5,-0.4,0.1,0.7,gatlich01
133,Chris Gatling,PF,28,GSW,47,862,17.0,.582,.003,.429,10.3,22.1,16.2,5.2,1.1,2.4,14.1,21.5,,1.2,0.9,2.1,.114,,-1.0,-1.1,-2.1,0.0,gatlich01
133,Chris Gatling,PF,28,MIA,24,565,24.4,.625,.000,.290,10.8,25.0,18.0,6.6,1.6,1.5,10.7,26.3,,1.5,1.1,2.6,.219,,2.8,0.6,3.4,0.8,gatlich01
134,Kenny Gattison,PF,31,VAN,25,570,10.7,.510,.000,.411,7.0,16.8,11.7,4.6,0.9,1.5,15.1,21.2,,-0.3,0.5,0.1,.012,,-4.1,-1.4,-5.5,-0.5,gattike01
135,Matt Geiger,C,26,CHH,77,2349,14.2,.573,.012,.308,10.2,23.6,16.8,4.1,1.0,2.0,15.3,17.2,,2.4,1.9,4.3,.088,,-1.8,-1.1,-2.9,-0.5,geigema01
136,Kendall Gill,SG,27,TOT,47,1683,15.5,.545,.151,.336,5.0,11.6,8.2,24.6,2.0,1.1,17.9,19.5,,2.1,1.1,3.2,.091,,0.9,0.5,1.4,1.4,gillke01
136,Kendall Gill,SG,27,CHH,36,1265,15.3,.548,.145,.315,5.3,13.0,9.1,27.8,1.7,1.3,20.6,19.1,,1.3,0.7,2.0,.077,,1.1,0.2,1.3,1.1,gillke01
136,Kendall Gill,SG,27,NJN,11,418,16.2,.539,.164,.388,4.1,7.3,5.7,14.9,2.8,0.4,10.6,20.8,,0.7,0.4,1.2,.133,,0.3,1.4,1.6,0.4,gillke01
137,Armen Gilliam,SF,31,NJN,78,2856,17.6,.522,.001,.288,9.1,18.6,13.7,9.4,1.3,1.4,11.4,23.7,,3.3,3.4,6.7,.113,,1.2,-0.4,0.8,1.9,gilliar01
138,Gerald Glass,SF,28,TOT,15,71,10.4,.389,.182,.030,9.2,3.3,6.4,10.3,2.2,1.1,0.0,20.7,,0.0,0.1,0.1,.047,,-1.6,-0.2,-1.9,0.0,glassge01
138,Gerald Glass,SF,28,NJN,10,56,11.0,.375,.179,.000,9.6,2.0,5.9,13.1,1.9,1.4,0.0,21.8,,0.0,0.0,0.0,.037,,-0.2,-0.2,-0.4,0.0,glassge01
138,Gerald Glass,SF,28,CHH,5,15,8.4,.460,.200,.200,7.9,8.3,8.1,0.0,3.5,0.0,0.0,16.4,,0.0,0.0,0.0,.087,,-7.1,-0.4,-7.5,0.0,glassge01
139,Anthony Goldwire,PG,24,CHH,42,621,10.4,.536,.439,.317,1.5,7.0,4.2,27.4,1.4,0.0,22.6,20.3,,0.2,0.1,0.3,.021,,-1.8,-2.5,-4.3,-0.3,goldwan01
140,Greg Graham,SG,25,TOT,53,613,11.1,.538,.425,.352,3.0,7.5,5.2,14.3,2.1,0.1,17.1,19.3,,0.3,0.4,0.8,.060,,-1.9,-0.4,-2.4,-0.1,grahagr01
140,Greg Graham,SG,25,PHI,8,128,13.1,.709,.438,.531,4.4,9.3,6.8,14.9,2.0,0.0,30.1,19.7,,0.1,0.0,0.1,.048,,-0.9,-0.7,-1.6,0.0,grahagr01
140,Greg Graham,SG,25,NJN,45,485,10.6,.502,.422,.317,2.7,7.0,4.8,14.1,2.2,0.2,13.7,19.1,,0.2,0.4,0.6,.063,,-2.2,-0.3,-2.6,-0.1,grahagr01
141,Ron Grandison,PF,31,TOT,28,311,8.5,.471,.241,.431,7.7,13.0,10.4,6.2,2.0,0.5,14.8,11.9,,0.0,0.4,0.5,.076,,-2.8,0.8,-2.0,0.0,grandro01
141,Ron Grandison,PF,31,MIA,18,235,6.2,.454,.333,.487,7.1,10.7,8.9,6.3,1.8,0.3,18.8,11.3,,-0.1,0.3,0.2,.049,,-3.6,0.6,-3.0,0.0,grandro01
141,Ron Grandison,PF,31,ATL,4,19,13.2,.500,.250,.000,6.0,32.4,18.7,8.1,0.0,0.0,0.0,9.5,,0.0,0.0,0.0,.125,,0.6,-1.2,-0.6,0.0,grandro01
141,Ron Grandison,PF,31,NYK,6,57,16.6,.510,.000,.400,10.7,16.2,13.5,5.5,3.7,1.3,5.4,15.2,,0.1,0.1,0.2,.170,,-0.5,2.1,1.7,0.1,grandro01
142,Brian Grant,PF,23,SAC,78,2398,15.8,.560,.020,.425,8.4,17.9,13.2,9.2,0.9,3.2,15.6,21.7,,2.4,2.3,4.7,.094,,-0.6,-0.3,-0.9,0.6,grantbr01
143,Gary Grant,PG,30,NYK,47,596,13.5,.562,.133,.320,2.5,7.7,5.2,19.0,3.5,0.4,17.9,19.7,,0.4,1.0,1.4,.110,,-2.6,2.3,-0.4,0.2,grantga01
144,Greg Grant,PG,29,TOT,31,527,7.7,.408,.343,.061,1.5,6.0,3.7,27.4,2.2,0.3,22.8,11.2,,-0.2,0.2,0.0,.003,,-4.0,0.0,-4.0,-0.3,grantgr01
144,Greg Grant,PG,29,PHI,11,280,9.5,.444,.375,.125,1.2,7.6,4.3,33.3,2.2,0.5,22.9,10.5,,0.1,0.1,0.1,.026,,-3.6,-0.2,-3.8,-0.1,grantgr01
144,Greg Grant,PG,29,WSB,10,138,7.5,.429,.357,.000,0.9,4.2,2.6,22.9,3.0,0.0,26.3,12.3,,-0.1,0.1,0.0,.002,,-3.3,1.1,-2.2,0.0,grantgr01
144,Greg Grant,PG,29,DEN,10,109,3.1,.304,.261,.000,3.2,4.3,3.7,18.3,1.0,0.0,17.9,11.5,,-0.2,0.0,-0.1,-0.053,,-5.7,-1.2,-6.9,-0.1,grantgr01
145,Harvey Grant,PF,30,POR,76,2394,10.4,.487,.099,.162,5.6,11.6,8.6,7.3,1.3,1.3,10.1,14.8,,0.9,3.1,4.0,.081,,-1.9,1.0,-0.9,0.6,grantha01
146,Horace Grant,PF,30,ORL,63,2286,17.9,.551,.009,.306,9.3,20.0,14.8,11.4,1.4,2.4,7.7,16.5,,5.0,3.1,8.0,.169,,1.7,0.6,2.3,2.5,grantho01
147,A.C. Green,SF,32,PHO,82,2113,12.9,.558,.117,.534,9.2,20.9,15.2,4.9,1.1,0.8,12.6,13.2,,2.7,1.7,4.4,.100,,-0.4,-0.9,-1.3,0.4,greenac01
148,Tom Gugliotta,PF,26,MIN,78,2835,16.9,.540,.086,.373,7.4,21.7,14.6,14.4,2.5,2.6,16.7,21.9,,1.5,3.7,5.3,.089,,0.0,1.0,1.0,2.1,guglito01
149,Jack Haley,C,32,CHI,1,7,1.8,.363,.000,.333,16.7,16.6,16.6,0.0,0.0,0.0,12.7,49.6,,0.0,0.0,0.0,-0.228,,-14.2,-8.2,-22.4,0.0,haleyja01
150,Thomas Hamilton,C,20,BOS,11,70,4.3,.321,.000,.581,15.6,19.7,17.6,2.1,0.0,9.0,18.8,29.5,,-0.4,0.1,-0.3,-0.213,,-11.3,-3.4,-14.7,-0.2,hamilth01
151,Geert Hammink,C,26,TOT,6,17,10.5,.565,.000,1.750,14.0,13.5,13.7,0.0,0.0,0.0,22.0,23.8,,0.0,0.0,0.0,.017,,-2.5,-3.8,-6.4,0.0,hammige01
151,Geert Hammink,C,26,ORL,3,7,9.1,.532,.000,2.000,34.1,16.3,25.0,0.0,0.0,0.0,34.7,37.2,,0.0,0.0,0.0,-0.150,,-7.5,-7.3,-14.9,0.0,hammige01
151,Geert Hammink,C,26,GSW,3,10,11.4,.602,.000,1.500,0.0,11.6,5.8,0.0,0.0,0.0,0.0,14.5,,0.0,0.0,0.0,.134,,0.9,-1.4,-0.4,0.0,hammige01
152,Tom Hammonds,PF,28,DEN,71,1045,11.2,.537,.000,.429,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,,0.9,0.9,1.8,.081,,-2.8,-0.9,-3.8,-0.5,hammoto01
153,Darrin Hancock,SF,24,CHH,63,838,10.0,.553,.014,.341,5.7,8.6,7.1,8.7,1.8,0.4,18.5,16.3,,0.2,0.3,0.5,.028,,-2.9,-0.9,-3.8,-0.4,hancoda01
154,Anfernee Hardaway,PG,24,ORL,82,3015,24.6,.605,.233,.477,5.1,8.5,6.8,32.2,2.9,1.0,13.5,25.5,,11.0,3.4,14.4,.229,,6.2,1.0,7.2,6.9,hardaan01
155,Tim Hardaway*,PG,29,TOT,80,2534,18.7,.540,.382,.307,1.6,8.8,5.2,42.8,2.7,0.5,17.3,23.8,,4.7,2.6,7.3,.139,,3.3,-0.1,3.1,3.3,hardati01
155,Tim Hardaway*,PG,29,GSW,52,1487,18.5,.536,.383,.300,1.7,8.5,5.1,40.2,2.6,0.5,15.4,23.8,,3.0,1.0,3.9,.127,,3.3,-0.8,2.5,1.7,hardati01
155,Tim Hardaway*,PG,29,MIA,28,1047,19.1,.548,.381,.319,1.5,9.2,5.5,46.4,2.9,0.4,20.0,23.9,,1.8,1.6,3.4,.154,,3.2,0.8,4.0,1.6,hardati01
156,Derek Harper,PG,34,NYK,82,2893,13.9,.558,.346,.219,1.3,6.8,4.1,20.1,2.4,0.1,14.7,19.4,,2.6,3.7,6.3,.105,,-0.2,0.7,0.5,1.8,harpede01
157,Ron Harper,PG,32,CHI,80,1886,14.4,.528,.208,.277,4.6,8.6,6.6,15.5,2.9,1.3,11.5,14.9,,3.0,3.3,6.3,.161,,0.0,2.6,2.6,2.2,harpero01
158,Lucious Harris,SG,25,DAL,61,1016,15.5,.553,.315,.219,3.9,9.2,6.3,12.9,1.7,0.2,9.6,19.7,,1.8,0.4,2.1,.101,,0.9,-0.7,0.2,0.6,harrilu01
159,Antonio Harvey,PF,25,TOT,55,821,8.9,.392,.009,.371,9.8,19.5,14.5,2.9,1.7,4.3,14.4,16.7,,-1.3,1.0,-0.3,-0.020,,-4.8,-0.9,-5.7,-0.8,harvean01
159,Antonio Harvey,PF,25,VAN,18,410,9.7,.430,.021,.453,7.5,19.9,13.4,3.6,1.8,3.9,13.6,14.7,,-0.4,0.6,0.1,.016,,-3.9,0.0,-3.9,-0.2,harvean01
159,Antonio Harvey,PF,25,LAC,37,411,8.2,.362,.000,.310,12.1,19.1,15.5,2.1,1.6,4.7,15.1,18.7,,-0.9,0.4,-0.5,-0.055,,-5.7,-1.8,-7.5,-0.6,harvean01
160,Hersey Hawkins,SG,29,SEA,82,2823,16.1,.603,.406,.304,3.8,8.4,6.2,12.5,2.7,0.4,13.4,19.4,,5.3,4.2,9.5,.161,,1.9,0.9,2.8,3.4,hawkihe01
161,Alvin Heggs,SF,28,HOU,4,14,20.7,.633,.000,.600,8.3,7.9,8.1,0.0,0.0,0.0,0.0,20.3,,0.1,0.0,0.1,.196,,3.2,-2.4,0.8,0.0,heggsal01
162,Alan Henderson,PF,23,ATL,79,1416,12.9,.482,.007,.461,13.2,16.7,14.9,5.8,1.7,2.4,14.3,19.3,,0.5,1.6,2.0,.069,,-3.2,-0.9,-4.1,-0.8,hendeal01
163,Carl Herrera,PF,29,SAS,44,393,4.7,.407,.010,.175,8.9,13.9,11.5,5.9,1.2,1.5,21.7,15.3,,-0.7,0.5,-0.2,-0.020,,-7.1,-0.1,-7.2,-0.5,herreca01
164,Sean Higgins,SF,27,PHI,44,916,10.4,.517,.399,.115,2.5,9.3,5.8,10.7,1.4,0.9,12.6,18.9,,0.2,0.1,0.3,.014,,-1.9,-1.7,-3.6,-0.4,higgise01
165,Grant Hill*,SF,23,DET,80,3260,20.9,.537,.021,.529,4.9,23.4,14.5,31.4,1.7,1.2,14.9,25.9,,6.0,5.7,11.7,.172,,3.1,1.7,4.8,5.6,hillgr01
166,Tyrone Hill,PF,27,CLE,44,929,14.6,.544,.000,.531,13.2,21.9,17.5,6.4,1.9,1.9,17.0,20.5,,0.6,1.4,1.9,.101,,-3.6,-0.7,-4.3,-0.5,hillty01
167,Donald Hodge,C,26,TOT,15,115,5.9,.375,.000,.000,7.5,14.1,10.6,4.9,0.4,4.8,7.7,9.4,,0.0,0.1,0.1,.026,,-7.4,0.9,-6.5,-0.1,hodgedo01
167,Donald Hodge,C,26,DAL,13,113,5.8,.375,.000,.000,7.7,13.2,10.2,5.0,0.4,4.9,7.7,9.6,,0.0,0.1,0.1,.025,,-7.5,0.9,-6.6,-0.1,hodgedo01
167,Donald Hodge,C,26,CHH,2,2,8.0,,,,0.0,62.0,30.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.076,,-1.1,-0.1,-1.2,0.0,hodgedo01
168,Fred Hoiberg,SG,23,IND,15,85,14.4,.594,.158,.947,6.1,7.1,6.6,14.3,3.8,0.9,20.6,18.3,,0.1,0.1,0.2,.138,,-0.3,3.1,2.8,0.1,hoibefr01
169,Jeff Hornacek,SG,32,UTA,82,2588,19.1,.619,.253,.330,3.0,6.8,5.0,21.2,2.2,0.6,11.2,20.1,,7.9,2.4,10.2,.190,,3.8,0.5,4.4,4.2,hornaje01
170,Robert Horry,SF,25,HOU,71,2634,13.7,.537,.530,.195,4.3,13.2,8.9,16.1,2.3,2.9,16.8,16.3,,1.5,3.4,4.9,.089,,0.7,1.6,2.3,2.8,horryro01
171,Allan Houston,SG,24,DET,82,3072,15.7,.576,.359,.291,2.2,9.3,5.9,15.5,1.1,0.4,14.2,25.4,,4.2,3.0,7.1,.112,,1.9,-0.9,1.0,2.3,houstal01
