Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
172,Byron Houston,PF,26,SAC,25,276,13.1,.570,.047,.406,13.0,22.3,17.6,4.0,2.4,1.9,18.4,14.7,,0.3,0.4,0.7,.117,,-3.1,0.4,-2.8,-0.1,houstby01
173,Juwan Howard,PF,22,WSB,81,3294,17.0,.530,.009,.284,6.9,16.5,11.8,18.7,1.0,0.8,15.2,27.0,,2.5,3.1,5.6,.082,,0.6,-1.0,-0.4,1.3,howarju01
174,Lindsey Hunter,PG,25,DET,80,2138,11.2,.499,.460,.191,2.6,8.2,5.5,14.7,2.2,0.7,10.5,17.0,,1.3,2.6,3.9,.089,,-0.8,1.1,0.3,1.2,hunteli01
175,Bobby Hurley,PG,24,SAC,72,1059,6.5,.411,.330,.370,1.3,6.9,4.1,29.5,1.4,0.2,24.3,14.7,,-0.7,0.4,-0.3,-0.013,,-4.1,-1.8,-5.9,-1.0,hurlebo01
176,Jaren Jackson,SG,28,HOU,4,33,1.5,.323,.625,1.250,0.0,10.1,5.1,0.0,1.6,0.0,0.0,16.9,,-0.1,0.0,0.0,-0.049,,-10.2,-2.0,-12.2,-0.1,jacksja01
177,Jim Jackson,SG,25,DAL,82,2820,16.6,.538,.255,.320,5.9,9.7,7.6,14.3,0.8,0.5,11.3,24.9,,4.8,0.6,5.4,.092,,1.8,-2.1,-0.3,1.2,jacksji01
178,Mark Jackson,PG,30,IND,81,2643,15.9,.568,.238,.305,3.2,11.0,7.3,37.4,2.0,0.2,22.1,15.8,,4.6,2.6,7.2,.130,,2.5,0.2,2.7,3.1,jacksma01
179,Henry James,PF,30,HOU,7,58,9.9,.573,.625,.208,6.0,5.7,5.9,5.7,0.0,0.0,13.2,23.4,,0.1,0.0,0.1,.058,,-2.2,-2.6,-4.8,0.0,jameshe01
180,Avery Johnson,PG,30,SAS,82,3084,16.3,.534,.035,.295,1.4,5.9,3.7,39.1,2.0,0.5,16.3,17.5,,5.6,3.5,9.1,.141,,1.4,0.3,1.7,2.9,johnsav01
181,Darryl Johnson,PG,30,CLE,11,28,9.7,.466,.083,.167,9.3,0.0,4.8,6.9,0.0,0.0,7.2,25.0,,0.0,0.0,0.0,.010,,-4.2,-4.2,-8.4,0.0,johnsda02
182,Eddie Johnson,SF,36,IND,62,1002,13.1,.505,.294,.181,5.8,13.0,9.5,12.0,1.1,0.3,10.6,24.1,,0.8,0.8,1.6,.077,,0.2,-1.4,-1.2,0.2,johnsed03
183,Ervin Johnson,C,28,SEA,81,1519,13.1,.547,.009,.361,10.5,22.6,16.8,4.8,1.3,6.7,19.4,14.9,,0.5,3.4,3.9,.123,,-3.2,2.1,-1.1,0.4,johnser02
184,Kevin Johnson,PG,29,PHO,56,2007,22.8,.617,.085,.591,2.5,10.2,6.4,41.5,2.1,0.5,16.7,22.6,,6.9,1.3,8.2,.195,,4.5,0.3,4.7,3.4,johnske02
185,Larry Johnson,PF,26,CHH,81,3274,19.8,.563,.149,.460,9.0,16.4,12.7,18.0,0.9,1.0,11.0,22.9,,8.8,1.3,10.1,.149,,3.9,-1.1,2.8,3.9,johnsla02
186,Magic Johnson*,PF,36,LAL,32,958,21.1,.612,.197,.684,5.0,17.0,11.1,34.1,1.4,1.0,21.2,22.7,,2.6,1.1,3.6,.181,,4.7,0.5,5.2,1.8,johnsma02
187,Charles Jones,PF,38,HOU,46,297,8.1,.324,.000,.684,10.9,17.1,14.1,5.3,0.9,5.8,10.8,4.2,,0.2,0.4,0.6,.090,,-3.8,1.6,-2.2,0.0,jonesch01
188,Eddie Jones,SG,24,LAL,70,2184,17.0,.583,.331,.269,2.4,9.8,6.2,17.0,3.1,1.4,11.4,17.8,,4.1,2.7,6.8,.150,,1.4,1.9,3.3,2.9,jonesed02
189,Popeye Jones,PF,25,DAL,68,2322,13.4,.486,.053,.181,10.8,23.6,16.6,8.8,1.2,0.8,12.1,16.2,,1.7,1.9,3.7,.076,,-1.9,-0.8,-2.7,-0.4,jonespo01
190,Michael Jordan*,SG,32,CHI,82,3090,29.4,.582,.141,.355,5.6,14.9,10.2,21.2,3.1,1.0,8.4,33.3,,14.2,6.2,20.4,.317,,8.3,2.2,10.5,9.8,jordami01
191,Reggie Jordan,PG,28,ATL,24,247,17.1,.536,.000,.535,10.6,14.5,12.4,19.2,2.6,2.2,17.8,19.4,,0.3,0.3,0.6,.118,,0.3,1.1,1.4,0.2,jordare01
192,Adam Keefe,PF,25,UTA,82,1708,13.8,.574,.012,.581,13.0,19.5,16.3,5.5,1.6,2.0,16.8,14.0,,2.3,2.3,4.6,.130,,-0.5,0.0,-0.6,0.6,keefead01
193,Shawn Kemp,PF,26,SEA,79,2631,22.6,.631,.013,.709,13.0,26.9,20.3,11.5,1.8,3.8,20.4,26.2,,5.2,6.1,11.2,.205,,1.5,1.3,2.8,3.2,kempsh01
194,Tim Kempton,PF,32,ATL,3,11,-6.2,,,,0.0,22.4,10.7,12.0,0.0,0.0,100.0,4.1,,0.0,0.0,0.0,-0.060,,-16.0,2.6,-13.3,0.0,kemptti01
195,Steve Kerr,PG,30,CHI,82,1919,15.2,.663,.492,.174,1.5,5.2,3.3,14.1,1.7,0.1,7.5,12.9,,6.0,2.3,8.3,.208,,2.4,1.0,3.4,2.6,kerrst01
196,Jerome Kersey,SF,33,GSW,76,1620,13.1,.452,.034,.294,10.8,15.0,12.9,10.9,2.9,2.0,11.7,17.2,,0.6,1.8,2.4,.071,,-1.8,1.0,-0.9,0.5,kerseje01
197,Randolph Keys,SF,29,MIL,69,816,10.8,.511,.341,.207,6.0,12.8,9.4,12.0,2.1,1.3,12.7,14.6,,0.7,0.6,1.2,.072,,-2.0,0.7,-1.3,0.1,keysra01
198,Jason Kidd*,PG,22,DAL,81,3034,17.8,.468,.306,.256,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,,1.7,2.6,4.3,.068,,2.3,-0.3,2.0,3.0,kiddja01
199,Chris King,SF,26,VAN,80,1930,10.8,.492,.193,.232,6.0,11.5,8.7,9.5,1.9,1.3,13.8,17.7,,-0.5,1.6,1.1,.028,,-2.1,-0.3,-2.5,-0.2,kingch01
200,Frankie King,PG,23,LAL,6,20,0.7,.284,.091,.273,5.9,5.7,5.8,15.0,5.2,0.0,14.0,32.1,,-0.1,0.0,-0.1,-0.234,,-13.1,-1.4,-14.5,-0.1,kingfr01
201,Jimmy King,SG,22,TOR,62,868,9.9,.483,.133,.302,5.9,9.2,7.6,15.6,1.2,1.1,17.2,17.7,,-0.1,0.1,0.0,.000,,-2.7,-2.1,-4.8,-0.6,kingji02
202,Stacey King,PF,29,MIA,15,156,2.0,.481,.000,.222,6.9,10.2,8.6,2.1,2.4,1.0,31.3,16.8,,-0.4,0.2,-0.2,-0.054,,-9.6,1.4,-8.3,-0.2,kingst01
203,Joe Kleine,C,34,PHO,56,663,6.8,.456,.041,.148,6.4,16.5,11.5,9.7,1.0,0.7,17.1,14.6,,-0.3,0.4,0.1,.007,,-5.4,-0.8,-6.1,-0.7,kleinjo01
204,Jon Koncak,C,32,ORL,67,1288,7.1,.507,.051,.326,5.8,18.5,12.3,5.3,1.1,2.5,17.0,8.5,,0.3,1.6,2.0,.073,,-4.8,1.2,-3.5,-0.5,koncajo01
205,Toni Kukoč*,SF,27,CHI,81,2103,20.4,.589,.274,.339,6.4,11.5,8.9,21.0,1.6,1.0,11.2,21.4,,6.9,3.2,10.1,.231,,4.6,0.9,5.4,4.0,kukocto01
206,Christian Laettner,C,26,TOT,74,2495,17.7,.563,.043,.437,8.6,17.2,12.8,13.7,1.5,2.2,14.7,22.6,,3.9,2.4,6.2,.120,,0.7,-0.1,0.6,1.6,laettch01
206,Christian Laettner,C,26,MIN,44,1518,18.0,.566,.053,.457,7.7,16.1,11.9,15.0,1.4,2.2,13.8,23.7,,2.5,1.2,3.7,.116,,1.5,-0.3,1.2,1.2,laettch01
206,Christian Laettner,C,26,ATL,30,977,17.2,.556,.025,.400,10.0,18.9,14.3,11.7,1.7,2.2,16.4,21.0,,1.4,1.2,2.5,.125,,-0.6,0.2,-0.3,0.4,laettch01
207,Andrew Lang,C,29,TOT,71,2365,11.9,.484,.006,.197,7.5,15.6,11.4,4.6,0.9,4.1,12.6,18.6,,0.1,2.3,2.3,.047,,-3.0,-0.4,-3.4,-0.8,langan01
207,Andrew Lang,C,29,ATL,51,1815,12.4,.490,.005,.191,6.9,15.1,10.9,5.7,1.0,3.6,12.3,18.9,,0.4,1.8,2.2,.058,,-2.5,-0.4,-2.9,-0.4,langan01
207,Andrew Lang,C,29,MIN,20,550,10.1,.466,.012,.222,9.1,17.2,13.2,0.9,0.7,5.7,13.8,17.5,,-0.4,0.5,0.2,.013,,-4.4,-0.5,-4.9,-0.4,langan01
208,Antonio Lang,SF,23,CLE,41,367,11.5,.594,.026,.610,6.1,13.3,9.6,5.6,2.2,2.9,19.7,16.7,,0.2,0.5,0.7,.090,,-4.8,1.3,-3.5,-0.1,langan02
209,Eric Leckner,C,29,DET,18,155,8.8,.634,.000,.448,6.5,19.5,13.3,1.1,0.7,2.0,24.1,14.1,,0.0,0.2,0.2,.075,,-5.3,0.1,-5.2,-0.1,leckner01
210,Tim Legler,SG,29,WSB,77,1775,15.9,.688,.533,.333,2.0,7.2,4.6,11.3,1.3,0.5,7.9,14.4,,5.7,1.1,6.8,.184,,3.1,0.1,3.2,2.3,legleti01
211,Voshon Lenard,SG,22,MIA,30,323,15.9,.550,.716,.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,,0.5,0.4,0.9,.135,,3.2,-0.7,2.5,0.4,lenarvo01
212,Cedric Lewis,C,26,WSB,3,4,62.7,.667,.000,.000,60.0,0.0,29.4,0.0,12.8,0.0,0.0,33.5,,0.0,0.0,0.1,.613,,23.7,1.9,25.6,0.0,lewisce01
213,Martin Lewis,SF,20,TOR,16,189,11.2,.528,.117,.417,9.4,8.9,9.1,2.5,2.2,1.2,16.5,19.8,,0.0,0.1,0.0,.011,,-3.3,-2.8,-6.1,-0.2,lewisma01
214,Alton Lister,C,37,TOT,64,735,9.6,.537,.000,.610,10.1,33.6,21.5,3.6,0.4,4.0,26.5,10.7,,-0.1,1.0,0.9,.060,,-5.0,0.8,-4.2,-0.4,listeal01
214,Alton Lister,C,37,MIL,7,88,7.4,.506,.000,.222,9.6,31.2,20.2,6.3,0.0,2.6,28.8,7.2,,0.0,0.1,0.1,.049,,-5.8,0.9,-4.9,-0.1,listeal01
214,Alton Lister,C,37,BOS,57,647,9.9,.539,.000,.646,10.1,33.9,21.7,3.2,0.5,4.2,26.3,11.1,,-0.1,0.9,0.8,.061,,-4.9,0.8,-4.1,-0.3,listeal01
215,Brad Lohaus,PF,31,TOT,55,598,10.6,.556,.697,.029,1.4,10.6,6.1,11.2,0.9,2.1,10.1,15.1,,0.5,0.7,1.3,.101,,-0.1,1.0,0.9,0.4,lohaubr01
215,Brad Lohaus,PF,31,SAS,32,273,11.0,.550,.677,.031,2.1,11.0,6.7,9.5,0.4,1.8,8.5,17.5,,0.3,0.3,0.5,.096,,0.0,0.2,0.2,0.2,lohaubr01
215,Brad Lohaus,PF,31,NYK,23,325,10.2,.563,.722,.025,0.8,10.3,5.6,12.6,1.3,2.4,12.1,13.0,,0.3,0.4,0.7,.104,,-0.2,1.6,1.5,0.3,lohaubr01
216,Grant Long,PF,29,ATL,82,3008,16.2,.546,.103,.402,9.4,22.1,15.5,9.7,1.9,0.9,13.7,17.1,,4.7,3.8,8.4,.134,,0.6,0.2,0.7,2.1,longgr01
217,Luc Longley,C,27,CHI,62,1641,11.9,.515,.000,.205,7.4,15.2,11.3,10.6,0.7,3.9,17.2,17.8,,0.7,2.8,3.5,.101,,-2.9,1.3,-1.6,0.2,longllu01
218,George Lynch,SF,25,LAL,76,1012,11.4,.474,.048,.294,9.6,14.3,12.0,7.2,2.4,0.7,11.5,15.4,,0.4,1.3,1.7,.080,,-2.2,0.1,-2.1,0.0,lynchge01
219,Sam Mack,SF,25,HOU,31,868,13.1,.545,.470,.160,2.4,10.2,6.4,14.3,1.3,0.7,8.4,17.4,,1.2,0.6,1.9,.103,,-0.4,-1.2,-1.6,0.1,macksa01
220,Don MacLean,SF,26,DEN,56,1107,15.7,.493,.090,.362,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,,0.7,0.8,1.5,.064,,0.2,-1.5,-1.3,0.2,macledo01
221,Mark Macon,PG,26,DET,23,287,9.5,.515,.224,.164,4.4,4.9,4.6,9.2,2.9,0.0,11.1,13.4,,0.2,0.4,0.5,.092,,-3.0,2.2,-0.9,0.1,maconma01
222,Rick Mahorn,C,37,NJN,50,450,7.5,.421,.008,.385,7.4,19.8,13.4,5.7,1.6,2.2,17.4,16.8,,-0.5,0.6,0.1,.011,,-6.1,0.5,-5.6,-0.4,mahorri01
223,Dan Majerle,SF,30,CLE,82,2367,15.1,.530,.553,.226,3.9,13.4,8.6,15.9,2.0,1.3,10.2,19.5,,3.0,2.6,5.5,.112,,1.7,0.2,1.9,2.3,majerda01
224,Jeff Malone,SG,34,TOT,32,510,8.8,.449,.083,.166,1.8,7.4,4.5,9.0,1.6,0.0,9.6,20.1,,-0.3,0.1,-0.2,-0.022,,-4.2,-1.3,-5.5,-0.4,malonje01
224,Jeff Malone,SG,34,PHI,25,407,9.0,.452,.100,.163,2.2,7.0,4.5,8.4,1.7,0.0,10.0,20.9,,-0.3,0.0,-0.3,-0.036,,-3.9,-2.0,-5.9,-0.4,malonje01
224,Jeff Malone,SG,34,MIA,7,103,8.0,.435,.000,.182,0.0,8.8,4.5,11.2,1.5,0.0,7.8,17.0,,0.0,0.1,0.1,.034,,-5.1,1.5,-3.6,0.0,malonje01
225,Karl Malone*,PF,32,UTA,82,3113,26.0,.575,.026,.466,7.1,24.2,15.8,20.6,2.4,1.5,9.8,29.8,,9.9,5.3,15.1,.233,,5.6,1.4,7.0,7.1,malonka01
226,Danny Manning,PF,29,PHO,33,816,14.7,.506,.036,.281,4.3,15.8,10.1,13.9,2.4,2.2,15.0,28.0,,-0.5,0.9,0.4,.026,,-2.8,0.1,-2.6,-0.1,mannida01
227,Rich Manning,PF,25,VAN,29,311,7.6,.449,.009,.124,5.8,15.2,10.4,4.2,0.5,1.5,12.5,20.0,,-0.4,0.2,-0.2,-0.035,,-6.0,-2.0,-8.0,-0.5,manniri01
228,Šarūnas Marčiulionis*,SG,31,SAC,53,1039,16.7,.599,.404,.514,2.2,6.4,4.3,19.5,2.6,0.3,16.8,24.2,,1.9,0.7,2.6,.120,,1.6,-0.3,1.3,0.9,marcisa01
229,Donny Marshall,SF,23,CLE,34,208,10.5,.462,.441,.515,5.7,11.1,8.3,5.8,2.2,0.9,7.7,22.0,,0.0,0.2,0.2,.051,,-3.9,-1.3,-5.2,-0.2,marshdo02
230,Donyell Marshall,SF,22,GSW,62,934,12.7,.488,.299,.264,7.9,18.4,13.1,8.2,1.2,2.4,12.0,18.6,,0.5,0.8,1.3,.065,,-0.9,-0.8,-1.7,0.1,marshdo01
231,Cuonzo Martin,SG,24,VAN,4,19,20.6,.765,.600,.400,6.0,6.4,6.2,19.5,2.8,0.0,14.5,16.5,,0.1,0.0,0.1,.170,,7.3,1.8,9.2,0.1,marticu01
232,Darrick Martin,PG,24,TOT,59,1149,11.7,.500,.191,.331,1.6,6.9,4.2,31.1,2.4,0.2,20.5,20.3,,-0.2,0.7,0.5,.023,,-2.3,-0.9,-3.1,-0.3,martida01
232,Darrick Martin,PG,24,VAN,24,402,14.3,.532,.168,.351,3.7,7.6,5.5,27.6,3.5,0.2,19.7,21.4,,0.1,0.4,0.5,.059,,-1.9,0.6,-1.4,0.1,martida01
232,Darrick Martin,PG,24,MIN,35,747,10.3,.482,.203,.320,0.5,6.6,3.5,32.9,1.8,0.2,21.0,19.8,,-0.2,0.3,0.1,.003,,-2.4,-1.6,-4.1,-0.4,martida01
233,Jamal Mashburn,SF,23,DAL,18,669,14.4,.478,.266,.347,5.3,10.3,7.6,13.2,1.1,0.3,11.1,30.9,,0.0,0.2,0.2,.014,,1.0,-2.5,-1.5,0.1,mashbja01
234,Anthony Mason,SF,29,NYK,82,3457,15.8,.610,.000,.519,7.8,18.1,13.1,16.7,1.1,0.8,17.7,16.1,,6.3,5.0,11.3,.157,,1.0,0.9,1.9,3.4,masonan01
235,Tony Massenburg,PF,28,TOT,54,1463,13.0,.538,.007,.363,10.0,18.3,14.1,3.4,1.0,1.0,12.7,17.4,,1.2,0.6,1.7,.057,,-1.9,-2.1,-4.0,-0.7,masseto01
235,Tony Massenburg,PF,28,TOR,24,659,12.9,.541,.000,.332,9.4,20.7,15.0,4.4,1.0,1.0,13.5,17.4,,0.5,0.3,0.8,.057,,-1.9,-1.7,-3.6,-0.3,masseto01
235,Tony Massenburg,PF,28,PHI,30,804,13.1,.535,.013,.390,10.5,16.4,13.4,2.6,1.0,1.0,12.1,17.5,,0.7,0.2,0.9,.056,,-1.9,-2.4,-4.3,-0.5,masseto01
236,Vernon Maxwell,PG,30,PHI,75,2467,13.9,.508,.437,.316,1.8,9.1,5.4,24.7,2.0,0.4,15.2,25.6,,0.4,0.5,0.9,.018,,0.0,-1.7,-1.7,0.2,maxweve01
237,Lee Mayberry,PG,25,MIL,82,1705,11.2,.536,.519,.187,1.5,5.1,3.2,26.1,2.0,0.5,18.4,13.0,,1.7,0.5,2.1,.060,,-0.4,-0.5,-0.9,0.5,maybele01
238,Bob McCann,PF,31,WSB,62,653,9.1,.507,.013,.484,8.5,17.1,12.9,5.3,1.6,1.6,18.5,15.6,,-0.2,0.8,0.6,.044,,-4.7,0.2,-4.5,-0.4,mccanbo01
239,George McCloud,SF,28,DAL,79,2846,15.9,.543,.529,.175,3.9,10.6,7.0,12.5,2.0,0.9,10.7,22.6,,4.2,1.6,5.8,.098,,1.9,-0.6,1.4,2.4,mccloge01
240,Clint McDaniel,SG,23,SAC,12,71,15.6,.499,.261,.696,4.9,11.5,8.2,15.4,3.6,0.0,6.2,19.8,,0.1,0.1,0.2,.151,,-0.5,2.2,1.7,0.1,mcdancl01
241,Antonio McDyess,PF,21,DEN,76,2280,15.6,.516,.005,.276,11.6,17.4,14.5,5.8,1.2,3.6,13.5,22.4,,0.9,2.7,3.6,.075,,-1.4,-0.5,-1.9,0.0,mcdyean01
242,Jim McIlvaine,C,23,WSB,80,1195,9.7,.476,.000,.724,6.6,15.8,11.3,1.2,0.9,9.9,15.8,8.5,,-0.1,1.9,1.8,.074,,-3.9,3.1,-0.8,0.4,mcilvji01
243,Derrick McKey,SF,29,IND,75,2440,14.2,.543,.096,.310,6.5,11.8,9.2,17.5,1.8,1.4,15.0,17.9,,3.1,2.6,5.7,.112,,0.7,1.2,1.9,2.4,mckeyde01
244,Aaron McKie,SG,23,POR,81,2259,13.4,.534,.162,.276,4.4,10.9,7.7,14.6,2.1,0.7,14.3,18.3,,2.1,3.2,5.3,.113,,-1.3,1.7,0.4,1.4,mckieaa01
245,Nate McMillan,PG,31,SEA,55,1261,12.9,.537,.508,.172,4.0,15.1,9.8,22.5,3.9,1.1,22.7,11.7,,1.0,2.7,3.7,.141,,-0.4,4.2,3.7,1.8,mcmilna01
246,Loren Meyer,C,23,DAL,72,1266,9.4,.484,.033,.309,8.7,18.6,13.2,6.7,0.8,1.8,15.2,14.5,,0.2,0.8,1.1,.041,,-5.2,-0.7,-5.9,-1.3,meyerlo01
247,Anthony Miller,PF,24,LAL,27,123,7.8,.457,.057,.286,10.6,13.0,11.8,4.7,1.7,0.6,16.9,17.3,,-0.1,0.1,0.0,.014,,-5.2,-1.4,-6.6,-0.1,millean01
248,Oliver Miller,PF,25,TOR,76,2516,16.2,.550,.014,.278,8.3,18.3,13.3,14.2,2.2,4.3,18.5,19.2,,1.3,2.4,3.8,.072,,-0.9,0.9,0.0,1.2,milleol01
249,Reggie Miller*,SG,30,IND,76,2621,20.1,.625,.385,.467,1.9,8.1,5.1,17.2,1.6,0.4,12.8,25.8,,8.3,2.0,10.3,.188,,5.1,-0.4,4.7,4.5,millere01
250,Chris Mills,SF,26,CLE,80,3060,15.2,.554,.216,.271,4.8,14.6,9.6,11.2,1.4,1.5,10.0,19.9,,4.7,3.1,7.8,.122,,0.1,-0.2,-0.1,1.5,millsch01
251,Terry Mills,PF,28,DET,82,1656,15.2,.517,.307,.233,8.2,17.2,12.9,11.0,1.4,1.0,11.6,24.3,,1.3,2.4,3.7,.106,,0.3,-0.3,0.0,0.8,millste01
252,Harold Miner,SG,24,CLE,19,136,7.6,.528,.192,.250,3.8,8.0,5.9,11.2,0.0,0.0,19.5,26.6,,-0.1,0.0,-0.1,-0.029,,-5.8,-3.3,-9.1,-0.2,minerha01
253,Greg Minor,SG,24,BOS,78,1761,14.0,.535,.042,.203,5.8,10.7,8.2,13.5,1.0,0.4,10.1,18.9,,2.3,0.7,3.0,.082,,-0.3,-1.3,-1.6,0.2,minorgr01
254,Sam Mitchell,SF,32,MIN,78,2145,13.0,.566,.029,.471,6.0,12.9,9.5,5.7,1.2,0.9,10.4,17.2,,3.1,1.1,4.3,.095,,-1.2,-1.0,-2.2,-0.1,mitchsa01
255,Eric Mobley,C,25,TOT,39,676,9.4,.533,.014,.630,9.1,15.5,12.2,5.6,1.1,2.7,22.1,15.3,,-0.4,0.6,0.2,.015,,-4.7,-0.4,-5.1,-0.5,mobleer01
255,Eric Mobley,C,25,MIL,5,65,3.9,.342,.000,.571,5.6,17.3,11.3,0.0,0.8,1.2,10.2,6.9,,0.0,0.0,0.0,-0.010,,-4.8,-1.1,-6.0,-0.1,mobleer01
255,Eric Mobley,C,25,VAN,34,611,10.0,.543,.015,.634,9.5,15.3,12.3,6.2,1.1,2.8,22.6,16.2,,-0.4,0.6,0.2,.017,,-4.7,-0.3,-5.0,-0.5,mobleer01
256,Eric Montross,C,24,BOS,61,1432,10.6,.546,.000,.384,9.1,18.7,13.8,4.6,0.7,1.4,17.0,14.7,,0.3,1.0,1.3,.044,,-2.9,-1.1,-4.0,-0.7,montrer01
257,Tracy Moore,SG,30,HOU,8,190,12.4,.539,.395,.250,6.1,7.0,6.6,5.1,0.5,0.0,8.7,21.9,,0.2,0.1,0.3,.076,,-0.6,-3.8,-4.4,-0.1,mooretr01
258,Chris Morris,SG,30,UTA,66,1424,15.8,.522,.325,.210,8.8,10.8,9.9,8.9,2.4,1.2,9.7,23.6,,1.7,1.7,3.3,.112,,1.3,-0.5,0.8,1.0,morrich01
259,Lawrence Moten,SG,23,VAN,44,573,15.7,.520,.223,.304,7.1,5.3,6.2,17.4,2.7,1.1,13.6,25.8,,0.1,0.4,0.6,.047,,0.9,-0.3,0.6,0.4,motenla01
260,Alonzo Mourning*,C,25,MIA,70,2671,22.7,.584,.028,.662,9.7,21.7,15.9,11.4,1.4,5.5,15.9,28.1,,4.4,5.5,9.9,.178,,2.2,2.0,4.2,4.2,mournal01
261,Chris Mullin*,SF,32,GSW,55,1617,16.7,.602,.278,.297,3.1,8.3,5.7,19.8,2.4,1.4,16.7,19.7,,2.9,1.1,4.0,.117,,1.9,0.2,2.1,1.7,mullich01
262,Todd Mundt,C,25,TOT,33,151,7.0,.416,.000,.195,8.2,13.8,10.9,3.0,0.7,2.5,6.3,14.0,,0.0,0.1,0.1,.035,,-5.6,-1.5,-7.1,-0.2,mundtto01
262,Todd Mundt,C,25,ATL,24,118,8.0,.436,.000,.250,9.6,15.7,12.5,2.6,0.5,2.6,7.8,14.7,,0.0,0.1,0.1,.049,,-5.1,-1.6,-6.6,-0.1,mundtto01
262,Todd Mundt,C,25,BOS,9,33,3.7,.333,.000,.000,3.3,7.0,5.1,4.3,1.5,2.1,0.0,11.7,,0.0,0.0,0.0,-0.016,,-7.3,-1.2,-8.5,-0.1,mundtto01
